"","Code","Municipality.x","population_tcu.","hot","cold"
"5010","510770","ROSARIO OESTE",16999,0,0
"5011","510775","SALTO DO CEU",3226,1,0
"5012","510776","SANTA RITA DO TRIVELATO",3602,1,0
"5013","510777","SANTA TEREZINHA",8547,1,0
"5014","510779","SANTO ANTONIO DO LESTE",5459,1,0
"5015","510780","SANTO ANTONIO DO LEVERGER",17188,1,0
"5016","510785","SAO FELIX DO ARAGUAIA",11934,0,0
"5017","510787","SAPEZAL",27485,1,0
"5018","510790","SINOP",148960,1,0
"5019","510792","SORRISO",94941,1,0
"5020","510794","TABAPORA",9357,0,0
"5021","510795","TANGARA DA SERRA",107631,1,0
"5022","510800","TAPURAH",14380,1,0
"5023","510805","TERRA NOVA DO NORTE",9284,0,0
"5024","510810","TESOURO",3761,1,0
"5025","510820","TORIXOREU",3487,0,0
"5026","510830","UNIAO DO SUL",3455,1,0
"5027","510835","VALE DE SAO DOMINGOS",3124,0,0
"5028","510840","VARZEA GRANDE",290383,0,0
"5029","510850","VERA",11731,1,0
"5030","510860","VILA RICA",26946,1,0
"5031","510880","NOVA GUARITA",4407,1,0
"5032","510890","NOVA MARINGA",9056,1,0
"5033","510895","NOVA MONTE VERDE",9375,1,0
"5034","520005","ABADIA DE GOIAS",9158,1,0
"5035","520010","ABADIANIA",20873,0,0
"5036","520013","ACREUNA",22710,0,0
"5037","520015","ADELANDIA",2515,0,0
"5038","520020","AGUA LIMPA",1809,1,0
"5039","520025","AGUAS LINDAS DE GOIAS",222850,0,0
"5040","520030","ALEXANIA",28360,1,0
"5041","520050","ALOANDIA",1976,0,0
"5042","520055","ALTO HORIZONTE",6796,1,0
"5043","520060","ALTO PARAISO DE GOIAS",7751,1,0
"5044","520080","ALVORADA DO NORTE",8749,1,0
"5045","520082","AMARALINA",3875,1,0
"5046","520085","AMERICANO DO BRASIL",6220,0,0
"5047","520090","AMORINOPOLIS",3011,1,0
"5048","520110","ANAPOLIS",396526,1,0
"5049","520130","ANICUNS",22113,0,0
"5050","520140","APARECIDA DE GOIANIA",601844,0,0
"5051","520145","APARECIDA DO RIO DOCE",2474,0,0
"5052","520150","APORE",4266,1,0
"5053","520160","ARACU",3450,0,0
"5054","520170","ARAGARCAS",20410,1,0
"5055","520180","ARAGOIANIA",10680,0,0
"5056","520215","ARAGUAPAZ",7795,0,0
"5057","520250","ARUANA",10340,1,0
"5058","520310","BALIZA",5418,1,0
"5059","520320","BARRO ALTO",11643,1,0
"5060","520330","BELA VISTA DE GOIAS",31004,0,0
"5061","520340","BOM JARDIM DE GOIAS",8912,0,0
"5062","520350","BOM JESUS DE GOIAS",26069,0,0
"5063","520355","BONFINOPOLIS",10120,0,0
"5064","520357","BONOPOLIS",4579,0,0
"5065","520360","BRAZABRANTES",3812,0,0
"5066","520380","BRITANIA",5815,1,0
"5067","520390","BURITI ALEGRE",9515,0,0
"5068","520393","BURITI DE GOIAS",2464,1,0
"5069","520396","BURITINOPOLIS",3272,1,0
"5070","520400","CABECEIRAS",8098,1,0
"5071","520410","CACHOEIRA ALTA",12843,0,0
"5072","520420","CACHOEIRA DE GOIAS",1336,1,0
"5073","520425","CACHOEIRA DOURADA",7997,1,0
"5074","520430","CACU",16525,0,0
"5075","520440","CAIAPONIA",19304,1,0
"5076","520450","CALDAS NOVAS",95183,0,0
"5077","520455","CALDAZINHA",3900,1,0
"5078","520460","CAMPESTRE DE GOIAS",3662,0,0
"5079","520470","CAMPINORTE",12880,1,0
"5080","520480","CAMPO ALEGRE DE GOIAS",7884,0,0
"5081","520485","CAMPO LIMPO DE GOIAS",8087,1,0
"5082","520490","CAMPOS BELOS",20124,0,0
"5083","520495","CAMPOS VERDES",1526,0,0
"5084","520500","CARMO DO RIO VERDE",10299,0,0
"5085","520505","CASTELANDIA",3380,1,0
"5086","520510","CATALAO",113091,0,0
"5087","520520","CATURAI",5132,0,0
"5088","520530","CAVALCANTE",9740,0,0
"5089","520540","CERES",22407,1,0
"5090","520545","CEZARINA",8794,0,0
"5091","520547","CHAPADAO DO CEU",10797,0,0
"5092","520549","CIDADE OCIDENTAL",74370,0,0
"5093","520551","COCALZINHO DE GOIAS",20771,0,0
"5094","520552","COLINAS DO SUL",3339,1,0
"5095","520570","CORREGO DO OURO",2254,1,0
"5096","520580","CORUMBA DE GOIAS",11223,0,0
"5097","520590","CORUMBAIBA",10012,1,0
"5098","520620","CRISTALINA",61385,1,0
"5099","520630","CRISTIANOPOLIS",2962,1,0
"5100","520640","CRIXAS",17136,1,0
"5101","520650","CROMINIA",3458,0,0
"5102","520660","CUMARI",2820,1,0
"5103","520670","DAMIANOPOLIS",3302,1,0
"5104","520710","DIORAMA",2477,0,0
"5105","520725","DOVERLANDIA",7174,0,0
"5106","520735","EDEALINA",3678,0,0
"5107","520740","EDEIA",12559,0,0
"5108","520750","ESTRELA DO NORTE",3253,0,0
"5109","520753","FAINA",6527,0,0
"5110","520760","FAZENDA NOVA",5471,0,0
"5111","520780","FIRMINOPOLIS",13604,0,0
"5112","520790","FLORES DE GOIAS",17415,0,0
"5113","520800","FORMOSA",125705,1,0
"5114","520810","FORMOSO",4098,0,0
"5115","520815","GAMELEIRA DE GOIAS",3923,0,0
"5116","520830","DIVINOPOLIS DE GOIAS",4701,0,0
"5117","520840","GOIANAPOLIS",11217,0,0
"5118","520860","GOIANESIA",72045,0,0
"5119","520870","GOIANIA",1555626,0,0
"5120","520880","GOIANIRA",46278,0,0
"5121","520890","GOIAS",22122,0,0
"5122","520910","GOIATUBA",34307,0,0
"5123","520915","GOUVELANDIA",6076,0,0
"5124","520920","GUAPO",14206,0,0
"5125","520940","GUARANI DE GOIAS",3801,0,0
"5126","520960","HEITORAI",3742,0,0
"5127","520970","HIDROLANDIA",22533,0,0
"5128","520980","HIDROLINA",3450,0,0
"5129","520990","IACIARA",14215,0,0
"5130","520993","INACIOLANDIA",6275,0,0
"5131","520995","INDIARA",15962,0,0
"5132","521000","INHUMAS",53655,0,0
"5133","521010","IPAMERI",27365,0,0
"5134","521015","IPIRANGA DE GOIAS",2892,0,0
"5135","521020","IPORA",31471,0,0
"5136","521030","ISRAELANDIA",2772,0,0
"5137","521040","ITABERAI",44329,0,0
"5138","521056","ITAGUARI",4684,1,0
"5139","521060","ITAGUARU",5184,0,0
"5140","521080","ITAJA",4412,0,0
"5141","521090","ITAPACI",23850,0,0
"5142","521100","ITAPIRAPUA",4380,0,0
"5143","521120","ITAPURANGA",25597,0,0
"5144","521130","ITARUMA",7337,0,0
"5145","521140","ITAUCU",8968,0,0
"5146","521150","ITUMBIARA",106845,0,0
"5147","521160","IVOLANDIA",2295,0,0
"5148","521170","JANDAIA",6001,0,0
"5149","521180","JARAGUA",52160,0,0
"5150","521190","JATAI",103221,0,0
"5151","521200","JAUPACI",2843,0,0
"5152","521205","JESUPOLIS",2497,0,0
"5153","521210","JOVIANIA",7417,0,0
"5154","521220","JUSSARA",18266,0,0
"5155","521225","LAGOA SANTA",1652,0,0
"5156","521230","LEOPOLDO DE BULHOES",7663,0,0
"5157","521250","LUZIANIA",214645,1,0
"5158","521260","MAIRIPOTABA",2358,0,0
"5159","521270","MAMBAI",9277,0,0
"5160","521280","MARA ROSA",9234,0,0
"5161","521290","MARZAGAO",2263,0,0
"5162","521295","MATRINCHA",4321,0,0
"5163","521300","MAURILANDIA",14568,0,0
"5164","521308","MINACU",28518,0,0
"5165","521310","MINEIROS",69477,0,0
"5166","521350","MONTE ALEGRE DE GOIAS",8759,0,0
"5167","521370","MONTES CLAROS DE GOIAS",8037,0,0
"5168","521375","MONTIVIDIU",13935,0,0
"5169","521380","MORRINHOS",46955,0,0
"5170","521385","MORRO AGUDO DE GOIAS",2217,0,0
"5171","521390","MOSSAMEDES",4120,0,0
"5172","521400","MOZARLANDIA",16077,0,0
"5173","521405","MUNDO NOVO",4540,0,0
"5174","521410","MUTUNOPOLIS",3749,0,0
"5175","521440","NAZARIO",9375,0,0
"5176","521450","NEROPOLIS",30931,0,0
"5177","521460","NIQUELANDIA",47064,0,0
"5178","521480","NOVA AURORA",2236,0,0
"5179","521483","NOVA CRIXAS",13020,0,0
"5180","521486","NOVA GLORIA",8063,0,0
"5181","521487","NOVA IGUACU DE GOIAS",2939,0,0
"5182","521490","NOVA ROMA",3208,0,0
"5183","521500","NOVA VENEZA",10193,0,0
"5184","521520","NOVO BRASIL",2775,0,0
"5185","521523","NOVO GAMA",119649,0,0
"5186","521525","NOVO PLANALTO",4592,0,0
"5187","521530","ORIZONA",15834,0,0
"5188","521540","OURO VERDE DE GOIAS",3679,0,1
"5189","521550","OUVIDOR",6895,0,0
"5190","521560","PADRE BERNARDO",35011,0,0
"5191","521565","PALESTINA DE GOIAS",3470,0,0
"5192","521570","PALMEIRAS DE GOIAS",29915,0,0
"5193","521580","PALMELO",2382,0,0
"5194","521590","PALMINOPOLIS",3578,0,0
"5195","521600","PANAMA",2590,0,0
"5196","521630","PARANAIGUARA",10221,0,0
"5197","521640","PARAUNA",10988,0,0
"5198","521645","PEROLANDIA",3156,0,0
"5199","521680","PETROLINA DE GOIAS",10240,0,0
"5200","521690","PILAR DE GOIAS",2135,0,0
"5201","521710","PIRACANJUBA",24543,0,0
"5202","521720","PIRANHAS",10161,0,1
"5203","521730","PIRENOPOLIS",25218,0,0
"5204","521740","PIRES DO RIO",31909,0,0
"5205","521760","PLANALTINA",91345,0,0
"5206","521770","PONTALINA",17899,0,0
"5207","521800","PORANGATU",45866,0,0
"5208","521805","PORTEIRAO",3979,0,0
"5209","521810","PORTELANDIA",4032,0,0
"5210","521830","POSSE",37924,0,0
"5211","521839","PROFESSOR JAMIL",3211,0,0
"5212","521850","QUIRINOPOLIS",51323,0,0
"5213","521860","RIALMA",10961,0,0
"5214","521870","RIANAPOLIS",4832,0,0
"5215","521880","RIO VERDE",247259,0,0
"5216","521890","RUBIATABA",20012,0,0
"5217","521900","SANCLERLANDIA",7630,0,0
"5218","521910","SANTA BARBARA DE GOIAS",6701,0,0
"5219","521920","SANTA CRUZ DE GOIAS",2782,0,0
"5220","521925","SANTA FE DE GOIAS",5585,0,0
"5221","521930","SANTA HELENA DE GOIAS",38962,0,0
"5222","521935","SANTA ISABEL",3821,0,0
"5223","521945","SANTA RITA DO NOVO DESTINO",3367,0,0
"5224","521950","SANTA ROSA DE GOIAS",2200,0,0
"5225","521960","SANTA TEREZA DE GOIAS",3207,0,0
"5226","521970","SANTA TEREZINHA DE GOIAS",8386,0,0
"5227","521973","SANTO ANTONIO DE GOIAS",6593,0,0
"5228","521975","SANTO ANTONIO DO DESCOBERTO",76871,0,0
"5229","521980","SAO DOMINGOS",13305,0,0
"5230","521990","SAO FRANCISCO DE GOIAS",6265,0,0
"5231","522000","SAO JOAO D'ALIANCA",14423,0,0
"5232","522005","SAO JOAO DA PARAUNA",1312,0,0
"5233","522010","SAO LUIS DE MONTES BELOS",34488,0,0
"5234","522015","SAO LUIZ DO NORTE",5263,0,0
"5235","522020","SAO MIGUEL DO ARAGUAIA",21849,0,0
"5236","522026","SAO MIGUEL DO PASSA QUATRO",4105,0,0
"5237","522028","SAO PATRICIO",2040,0,0
"5238","522040","SAO SIMAO",21318,0,0
"5239","522045","SENADOR CANEDO",121447,0,0
"5240","522050","SERRANOPOLIS",8737,0,0
"5241","522060","SILVANIA",20938,0,0
"5242","522068","SIMOLANDIA",6895,0,0
"5243","522100","TAQUARAL DE GOIAS",3506,0,0
"5244","522108","TERESINA DE GOIAS",3538,0,0
"5245","522119","TEREZOPOLIS DE GOIAS",8326,0,0
"5246","522130","TRES RANCHOS",2830,0,0
"5247","522140","TRINDADE",132006,0,0
"5248","522145","TROMBAS",3497,0,0
"5249","522150","TURVANIA",4526,0,0
"5250","522155","TURVELANDIA",5447,0,0
"5251","522160","URUACU",41150,0,0
"5252","522170","URUANA",13795,0,0
"5253","522180","URUTAI",3056,0,0
"5254","522185","VALPARAISO DE GOIAS",175720,0,0
"5255","522200","VIANOPOLIS",14088,0,0
"5256","522205","VICENTINOPOLIS",9002,0,0
"5257","522220","VILA BOA",6451,0,0
"5258","522230","VILA PROPICIO",5941,0,0
"5259","530010","BRASILIA",3094325,0,0
"5260","110110","ITAPUA DO OESTE",10819,0,0
"5261","110145","PARECIS",6319,0,0
"5262","110146","PIMENTEIRAS DO OESTE",2127,0,0
"5263","MUNICIPIO","IGNORADO - AC",0,0,0
"5264","120032","JORDAO",8628,0,0
"5265","MUNICIPIO","IGNORADO - AM",0,0,0
"5266","140028","IRACEMA",12637,0,0
"5267","150034","AGUA AZUL DO NORTE",27797,0,0
"5268","160015","PEDRA BRANCA DO AMAPARI",17625,0,0
"5269","160020","CALCOENE",11493,0,0
"5270","160021","CUTIAS",6217,0,0
"5271","160025","ITAUBAL",5730,0,0
"5272","MUNICIPIO","IGNORADO - TO",0,0,0
"5273","170130","ARAGOMINAS",5705,0,0
"5274","170305","BANDEIRANTES DO TOCANTINS",3631,0,0
"5275","170330","BOM JESUS DO TOCANTINS",5120,0,0
"5276","170388","CARMOLANDIA",2627,0,0
"5277","170460","CHAPADA DE AREIA",1415,0,0
"5278","170510","CHAPADA DA NATIVIDADE",3330,0,1
"5279","170720","DOIS IRMAOS DO TOCANTINS",7173,0,0
"5280","171110","ITAPORA DO TOCANTINS",2412,0,0
"5281","171215","LAVANDEIRA",1984,0,0
"5282","171270","MATEIROS",2773,0,0
"5283","171525","NOVO JARDIM",2768,0,0
"5284","171665","PEQUIZEIRO",5546,0,0
"5285","171720","PIRAQUE",3038,0,0
"5286","171845","PUGMIL",2746,0,0
"5287","172000","SANTA TEREZINHA DO TOCANTINS",2530,0,1
"5288","172025","SAO SALVADOR DO TOCANTINS",3106,0,0
"5289","172085","SUCUPIRA",2007,0,0
"5290","172093","TAIPAS DO TOCANTINS",2183,0,0
"5291","172110","TOCANTINIA",7688,0,0
"5292","210237","CACHOEIRA GRANDE",9524,0,0
"5293","210635","MARAJA DO SENA",7757,0,0
"5294","211163","SAO RAIMUNDO DO DOCA BEZERRA",5028,0,0
"5295","220080","ANTONIO ALMEIDA",3175,0,0
"5296","220095","AROEIRAS DO ITAIM",2551,0,0
"5297","220180","BOCAINA",4509,0,0
"5298","220211","CAMPO ALEGRE DO FIDALGO",5093,0,0
"5299","220385","FLORESTA DO PIAUI",2561,0,0
"5300","220554","LAGOINHA DO PIAUI",2870,0,0
"5301","220630","MIGUEL LEAO",1239,0,0
"5302","220890","RIBEIRO GONCALVES",7408,0,0
"5303","220920","SANTA FILOMENA",6256,0,0
"5304","221039","SAO MIGUEL DO FIDALGO",3037,0,0
"5305","MUNICIPIO","IGNORADO - CE",0,0,0
"5306","230990","PACUJA",6565,0,0
"5307","MUNICIPIO","IGNORADO - RN",0,0,0
"5308","240165","BODO",2171,0,1
"5309","240185","CAICARA DO NORTE",6572,0,0
"5310","240190","CAICARA DO RIO DO VENTO",3745,0,0
"5311","240390","FRANCISCO DANTAS",2801,0,0
"5312","240410","GALINHOS",2903,0,0
"5313","240485","ITAJA",7641,0,0
"5314","240520","JANDUIS",5228,0,0
"5315","240590","JOAO DIAS",2653,0,0
"5316","240690","LUCRECIA",4053,0,0
"5317","240725","MAJOR SALES",4102,0,0
"5318","240840","OLHO-D'AGUA DO BORGES",4231,0,1
"5319","240870","PARAU",3732,0,0
"5320","240880","PARAZINHO",5307,0,0
"5321","241025","PORTO DO MANGUE",6605,0,0
"5322","241110","RUY BARBOSA",3584,0,0
"5323","241180","SAO FERNANDO",3606,0,0
"5324","241380","TABOLEIRO GRANDE",2606,0,0
"5325","241490","VICOSA",1731,0,0
"5326","241500","VILA FLOR",3217,0,0
"5327","250057","ALGODAO DE JANDAIRA",2588,0,0
"5328","250230","BOM SUCESSO",4937,0,0
"5329","250310","CABACEIRAS",5710,0,0
"5330","250375","CAJAZEIRINHAS",3217,0,1
"5331","250410","CARRAPATEIRA",2714,0,0
"5332","250415","CASSERENGUE",7530,0,1
"5333","250480","COREMAS",15438,0,1
"5334","250550","VISTA SERRANA",3850,0,0
"5335","250620","FREI MARTINHO",2989,0,0
"5336","250810","LAGOA",4640,0,1
"5337","250950","MONTADAS",5806,0,0
"5338","251065","PARARI",1747,0,0
"5339","251100","PEDRA BRANCA",3802,0,0
"5340","251220","PRATA",4265,0,0
"5341","251278","RIACHO DE SANTO ANTONIO",1999,0,0
"5342","251330","SANTA HELENA",5853,0,0
"5343","251335","SANTA INES",3591,0,0
"5344","251394","SAO DOMINGOS DO CARIRI",2645,0,0
"5345","251455","SAO JOSE DE PRINCESA",3898,0,0
"5346","251470","SAO JOSE DO SABUGI",4153,0,0
"5347","251540","SAO VICENTE DO SERIDO",10919,0,0
"5348","251615","SOSSEGO",3631,0,0
"5349","251675","TENORIO",3103,0,0
"5350","251710","VARZEA",2870,0,0
"5351","251740","ZABELE",2269,0,0
"5352","260130","BARRA DE GUABIRABA",14632,0,0
"5353","MUNICIPIO","IGNORADO - AL",0,0,0
"5354","270700","PINDOBA",2903,0,0
"5355","MUNICIPIO","IGNORADO - SE",0,0,0
"5356","280190","CUMBE",4008,0,0
"5357","280510","PEDRINHAS",9727,0,0
"5358","280700","SAO MIGUEL DO ALEIXO",3964,0,0
"5359","291010","DOM BASILIO",12281,0,0
"5360","291670","ITAQUARA",8375,0,0
"5361","292350","PALMEIRAS",9123,0,0
"5362","310080","AGUANIL",4557,0,0
"5363","310330","ARACITABA",2056,0,0
"5364","310445","ARICANDUVA",5305,0,0
"5365","310665","BERIZAL",4792,0,0
"5366","310680","BIAS FORTES",3282,0,0
"5367","310980","CACHOEIRA DOURADA",2720,0,0
"5368","311170","CANAA",4533,0,0
"5369","311310","CARANAIBA",3150,0,0
"5370","311380","CARMESIA",2660,0,0
"5371","311560","CEDRO DO ABAETE",1150,0,0
"5372","311620","CHIADOR",2657,0,0
"5373","311640","CLARAVAL",4873,0,0
"5374","311690","COMENDADOR GOMES",3128,0,0
"5375","311760","CONCEICAO DO PARA",5558,0,0
"5376","311787","CONFINS",6867,0,0
"5377","311810","CONGONHAS DO NORTE",5047,0,0
"5378","311995","CORREGO FUNDO",6425,0,0
"5379","312100","DATAS",5431,0,0
"5380","312125","DELTA",10994,0,0
"5381","312150","DESTERRO DO MELO",2867,0,0
"5382","312247","DOM BOSCO",3635,0,0
"5383","312500","EWBANK DA CAMARA",3932,0,0
"5384","312530","FARIA LEMOS",3202,0,1
"5385","312695","FREI LAGONEGRO",3496,0,0
"5386","312735","GLAUCILANDIA",3177,0,0
"5387","312738","GOIANA",4014,0,0
"5388","313430","ITUMIRIM",5978,0,0
"5389","313652","JOSE GONCALVES DE MINAS",4474,0,0
"5390","313657","JOSENOPOLIS",4911,0,1
"5391","313830","LEANDRO FERREIRA",3222,0,0
"5392","313835","LEME DO PRADO",4923,0,0
"5393","313850","LIBERDADE",4994,0,0
"5394","313867","LUISBURGO",6249,0,0
"5395","314250","MONJOLOS",2184,0,0
"5396","314360","MORRO DA GARCA",2413,0,0
"5397","314545","OLHOS-D'AGUA",6243,0,0
"5398","314550","OLIMPIO NORONHA",2829,0,0
"5399","314570","OLIVEIRA FORTES",2128,0,0
"5400","314660","PAIVA",1517,0,0
"5401","314750","PASSABEM",1619,0,0
"5402","314780","PASSA-VINTE",2024,0,0
"5403","315010","PIAU",2719,0,0
"5404","315040","PIEDADE DOS GERAIS",5034,1,0
"5405","315300","PRATINHA",3658,0,0
"5406","315380","QUELUZITO",1948,0,0
"5407","315620","ROCHEDO DE MINAS",2335,0,0
"5408","315727","SANTA BARBARA DO MONTE VERDE",3212,0,0
"5409","315900","SANTANA DO RIACHO",4334,0,0
"5410","315940","SANTA RITA DE IBITIPOCA",3380,0,0
"5411","316095","SAO DOMINGOS DAS DORES",5672,0,0
"5412","316257","SAO JOAO DO MANTENINHA",5975,0,1
"5413","316443","SAO SEBASTIAO DA VARGEM ALEGRE",3039,0,1
"5414","316480","SAO SEBASTIAO DO RIO PRETO",1478,0,0
"5415","316490","SAO SEBASTIAO DO RIO VERDE",2259,0,0
"5416","316660","SERRA DA SAUDADE",771,0,0
"5417","316790","TABULEIRO",3669,0,0
"5418","316820","TAPIRAI",1869,0,0
"5419","317060","VARGEM BONITA",2143,0,0
"5420","317110","VERISSIMO",4090,0,0
"5421","317115","VERMELHO NOVO",4852,0,0
"5422","317220","WENCESLAU BRAZ",2543,0,0
"5423","320035","ALTO RIO NOVO",7911,0,0
"5424","320100","BOA ESPERANCA",15146,0,1
"5425","350340","AREALVA",8665,0,0
"5426","350395","ASPASIA",1815,0,0
"5427","350490","BANANAL",11039,0,0
"5428","350720","BORA",839,0,0
"5429","350775","BREJO ALEGRE",2911,0,0
"5430","350995","CANAS",5268,0,0
"5431","351250","COROADOS",6197,0,0
"5432","351270","CORUMBATAI",4072,0,1
"5433","352080","INUBIA PAULISTA",4045,0,0
"5434","352265","ITAPIRAPUA PAULISTA",4294,0,0
"5435","352650","LAVINIA",12581,0,0
"5436","352700","LINDOIA",8201,0,0
"5437","352750","LUCIANOPOLIS",2412,0,0
"5438","352790","LUTECIA",2623,0,0
"5439","352965","MESOPOLIS",1903,0,0
"5440","353310","NOVA GUATAPORANGA",2333,0,0
"5441","353770","PIACATU",6093,0,0
"5442","354110","PRESIDENTE ALVES",4067,0,0
"5443","354180","QUEIROZ",3513,0,0
"5444","354550","SANDOVALINA",4405,0,0
"5445","354610","SANTA CLARA D'OESTE",2111,1,0
"5446","354625","SANTA CRUZ DA ESPERANCA",2166,0,0
"5447","354690","SANTA LUCIA",8889,0,0
"5448","354900","SAO FRANCISCO",2813,0,0
"5449","354920","SAO JOAO DAS DUAS PONTES",2555,0,0
"5450","354925","SAO JOAO DE IRACEMA",1942,0,0
"5451","354930","SAO JOAO DO PAU D'ALHO",2095,0,0
"5452","355475","TRABIJU",1752,0,0
"5453","355520","TURIUBA",2024,0,0
"5454","355590","URU",1142,0,0
"5455","410045","ALTAMIRA DO PARANA",1429,0,0
"5456","410322","BOM SUCESSO DO SUL",3244,0,0
"5457","410405","CAMPO BONITO",3694,0,0
"5458","410610","CONSELHEIRO MAIRINCK",3891,0,0
"5459","410685","CRUZMALTINA",2892,0,0
"5460","410753","ENTRE RIOS DO OESTE",4651,0,1
"5461","411160","IVATUBA",3299,0,0
"5462","411340","LEOPOLIS",3896,0,0
"5463","411585","MERCEDES",5617,0,0
"5464","411600","MIRASELVA",1786,0,0
"5465","411650","NOVA ALIANCA DO IVAI",1560,1,0
"5466","411830","PARANAPOEMA",3277,0,0
"5467","412020","PORTO RICO",2554,0,1
"5468","412065","QUARTO CENTENARIO",4420,0,0
"5469","412085","QUATRO PONTES",4043,0,0
"5470","412210","RIO BOM",3162,0,0
"5471","412280","SALGADO FILHO",3389,0,0
"5472","412360","SANTA INES",1568,0,0
"5473","412555","SAO MANOEL DO PARANA",2165,0,0
"5474","412590","SAO PEDRO DO PARANA",2265,0,0
"5475","412690","TAPIRA",5452,0,0
"5476","412830","UNIFLOR",2623,0,0
"5477","MUNICIPIO","IGNORADO - SC",0,0,0
"5478","420005","ABDON BATISTA",2534,0,0
"5479","420075","ALTO BELA VISTA",1915,0,0
"5480","420257","BOM JESUS DO OESTE",2136,0,0
"5481","420270","BOTUVERA",5396,0,0
"5482","420510","DONA EMMA",4224,0,0
"5483","420543","FORMOSA DO SUL",2481,0,1
"5484","420740","IMBUIA",6284,0,0
"5485","420757","IOMERE",2979,0,0
"5486","420785","IRATI",1887,0,0
"5487","420895","JARDINOPOLIS",1520,0,0
"5488","420920","LACERDOPOLIS",2248,0,0
"5489","420985","LINDOIA DO SUL",4530,0,1
"5490","421005","MACIEIRA",1757,0,0
"5491","421185","OURO VERDE",2197,0,0
"5492","421205","PALMEIRA",2673,0,1
"5493","421415","PRINCESA",2950,0,0
"5494","421430","RANCHO QUEIMADO",2897,0,0
"5495","421715","SAO MIGUEL DA BOA VISTA",1794,0,0
"5496","421755","SERRA ALTA",3249,0,0
"5497","421775","SUL BRASIL",2386,0,1
"5498","421810","TIMBE DO SUL",5338,0,0
"5499","421835","TREVISO",4002,0,0
"5500","421885","UNIAO DO OESTE",2364,0,0
"5501","421895","URUPEMA",2453,0,0
"5502","MUNICIPIO","IGNORADO - RS",0,0,0
"5503","430020","AJURICABA",6951,0,0
"5504","430055","ALTO ALEGRE",1590,0,0
"5505","430057","ALTO FELIZ",3043,0,0
"5506","430085","ARAMBARE",3544,0,0
"5507","430187","BARRA DO QUARAI",4238,0,0
"5508","430195","BARRA FUNDA",2563,0,0
"5509","430205","BENJAMIN CONSTANT DO SUL",1924,0,0
"5510","430222","BOA VISTA DO CADEADO",2466,0,0
"5511","430320","CACIQUE DOBLE",5083,0,0
"5512","430367","CAMPESTRE DA SERRA",3402,0,1
"5513","430462","CAPAO BONITO DO SUL",1628,0,0
"5514","430485","CARLOS GOMES",1327,0,0
"5515","430515","CERRO GRANDE",2281,0,0
"5516","430597","COXILHA",2731,0,0
"5517","430675","DOUTOR RICARDO",1967,0,0
"5518","430697","EREBANGO",2978,0,0
"5519","430825","FLORIANO PEIXOTO",1709,0,0
"5520","430880","GENERAL CAMARA",8339,0,0
"5521","431057","ITAPUCA",2037,0,0
